support,itemsets
0.015910652159461077,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref', '/shuttle/technology/images'})"
0.01586633279411439,"frozenset({'/history/apollo/images', '/facilities', '/shuttle/missions/sts-71'})"
0.015799853746094356,"frozenset({'/history/apollo/apollo-13', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.015777694063421013,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.015755534380747668,"frozenset({'/history', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.015733374698074322,"frozenset({'/history/apollo', '/history', '/history/apollo/images', '/shuttle/countdown'})"
0.01571121501540098,"frozenset({'/mdss', '/icon'})"
0.015689055332727634,"frozenset({'/history/apollo', '/history', '/shuttle/missions/sts-69', '/shuttle/missions'})"
0.015666895650054292,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown/images'})"
0.015666895650054292,"frozenset({'/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.015644735967380946,"frozenset({'/history/apollo/images', '/shuttle/countdown/lps'})"
0.015578256919360914,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/shuttle/countdown/video'})"
0.015578256919360914,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01555609723668757,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/history/apollo/images'})"
0.01555609723668757,"frozenset({'/history/apollo/images', '/history/apollo/apollo-17'})"
0.015533937554014226,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions', '/shuttle/technology/images'})"
0.015511777871340882,"frozenset({'/facilities', '/shuttle/countdown', '/shuttle/missions/sts-70'})"
0.015511777871340882,"frozenset({'/history/apollo', '/shuttle/missions/sts-71'})"
0.01544529882332085,"frozenset({'/facilities', '/shuttle/missions', '/history'})"
0.015423139140647506,"frozenset({'/shuttle/technology/images', '/facilities'})"
0.015378819775300819,"frozenset({'/facilities', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.015356660092627473,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.015356660092627473,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/software/winvn'})"
0.015334500409954129,"frozenset({'/history/apollo', '/shuttle/countdown', '/shuttle/missions'})"
0.015312340727280785,"frozenset({'/history/apollo/images', '/shuttle/countdown', '/shuttle/missions/sts-73'})"
0.015312340727280785,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history', '/shuttle/missions'})"
0.015312340727280785,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.015290181044607441,"frozenset({'/history/apollo/images', '/facilities', '/shuttle/countdown/images'})"
0.015268021361934097,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/countdown', '/shuttle/missions'})"
0.015268021361934097,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/history'})"
0.015201542313914065,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.015112903583220687,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/technology/images'})"
0.015112903583220687,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.015090743900547344,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/missions'})"
0.015068584217874,"frozenset({'/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.015068584217874,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.015068584217874,"frozenset({'/history/apollo', '/facilities', '/history'})"
0.015002105169853968,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images'})"
0.015002105169853968,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/countdown', '/shuttle/missions/sts-73'})"
0.01495778580450728,"frozenset({'/shuttle/countdown/lps', '/shuttle/countdown/images'})"
0.014935626121833936,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.014913466439160592,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.014913466439160592,"frozenset({'/history/apollo/images', '/facilities', '/shuttle/countdown/video'})"
0.014891306756487248,"frozenset({'/shuttle/missions/sts-73', '/shuttle/countdown', '/shuttle/missions'})"
0.014891306756487248,"frozenset({'/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-72'})"
0.014891306756487248,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.014846987391140558,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/facts'})"
0.014824827708467214,"frozenset({'/facilities', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/countdown'})"
0.014824827708467214,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo', '/history', '/history/apollo/images'})"
0.014824827708467214,"frozenset({'/facilities', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.01480266802579387,"frozenset({'/history/apollo/images', '/shuttle/countdown', '/facts'})"
0.01480266802579387,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/countdown/video'})"
0.014780508343120526,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.014780508343120526,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-72'})"
0.014758348660447182,"frozenset({'/facilities', '/shuttle/countdown/video', '/history/apollo/images', '/shuttle/countdown'})"
0.014758348660447182,"frozenset({'/shuttle/resources/orbiters', '/history', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.014758348660447182,"frozenset({'/facilities', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01469186961242715,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.01469186961242715,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/history/apollo/images', '/shuttle/missions'})"
0.01469186961242715,"frozenset({'/history/skylab', '/history'})"
0.01469186961242715,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-71', '/shuttle/countdown/video'})"
0.014669709929753806,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images'})"
0.014647550247080462,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.014647550247080462,"frozenset({'/history/apollo', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions'})"
0.014625390564407119,"frozenset({'/shuttle/missions/sts-73', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions'})"
0.014625390564407119,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.014581071199060429,"frozenset({'/shuttle/missions/sts-69', '/history/apollo', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.014558911516387085,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-71', '/history'})"
0.014558911516387085,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.014558911516387085,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/video', '/history/apollo/images', '/shuttle/countdown'})"
0.014536751833713741,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/video', '/history/apollo/images', '/shuttle/countdown'})"
0.014536751833713741,frozenset({'/shuttle/missions/sts-66'})
0.014536751833713741,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.014492432468367053,"frozenset({'/history/apollo/apollo-11', '/history/apollo/images', '/shuttle/missions'})"
0.014492432468367053,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/shuttle/missions'})"
0.014492432468367053,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/countdown/lps'})"
0.014470272785693709,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/shuttle/countdown/images', '/history/apollo/images'})"
0.014448113103020365,"frozenset({'/history/apollo/images', '/shuttle/countdown', '/shuttle/countdown/lps'})"
0.014448113103020365,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/51-l'})"
0.014425953420347021,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.014425953420347021,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions', '/shuttle/missions/51-l'})"
0.014403793737673677,"frozenset({'/facilities', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.014359474372326987,"frozenset({'/shuttle/technology/images', '/facilities', '/shuttle/technology/sts-newsref'})"
0.014359474372326987,"frozenset({'/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.014337314689653644,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-74'})"
0.014337314689653644,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/missions/sts-71'})"
0.014337314689653644,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/missions/sts-71'})"
0.0143151550069803,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/images'})"
0.014292995324306956,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/facilities', '/history/apollo/images'})"
0.014248675958960268,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.014248675958960268,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/history/apollo/images'})"
0.014226516276286924,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/history/apollo/images', '/shuttle/missions'})"
0.014226516276286924,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.014226516276286924,"frozenset({'/shuttle/missions/sts-73', '/shuttle/missions/sts-74'})"
0.01420435659361358,"frozenset({'/facts', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/countdown'})"
0.014160037228266892,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions/51-l'})"
0.014137877545593548,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/countdown', '/shuttle/missions'})"
0.014115717862920202,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.014093558180246858,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.014093558180246858,"frozenset({'/history/apollo/images', '/history/mercury/mr-3'})"
0.014093558180246858,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/shuttle/missions/sts-74'})"
0.014093558180246858,"frozenset({'/history/apollo', '/facilities', '/history', '/history/apollo/images'})"
0.014093558180246858,"frozenset({'/facilities', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.014093558180246858,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo/images'})"
0.014071398497573514,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions', '/shuttle/countdown/images'})"
0.014071398497573514,"frozenset({'/history', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.013982759766880138,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo/images'})"
0.013982759766880138,"frozenset({'/history/apollo/apollo-11', '/history/apollo/apollo-13'})"
0.013982759766880138,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/countdown', '/shuttle/countdown/lps'})"
0.013960600084206794,"frozenset({'/shuttle/countdown', '/shuttle/countdown/lps', '/shuttle/countdown/images'})"
0.013960600084206794,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions', '/shuttle/countdown/video'})"
0.013871961353513419,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.013827641988166729,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/apollo-13', '/shuttle/missions'})"
0.013805482305493385,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.013805482305493385,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.013783322622820041,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/software/winvn'})"
0.013783322622820041,"frozenset({'/history/apollo/images', '/history/skylab', '/history'})"
0.013783322622820041,"frozenset({'/shuttle/missions/sts-71', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.013783322622820041,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/shuttle/countdown/images'})"
0.013783322622820041,"frozenset({'/history', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.013739003257473353,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/technology/sts-newsref'})"
0.013716843574800009,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.013716843574800009,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.013716843574800009,"frozenset({'/shuttle/technology/images', '/shuttle/countdown/video'})"
0.013650364526779977,"frozenset({'/history/apollo/apollo-11', '/facilities'})"
0.013606045161433288,"frozenset({'/shuttle/technology/images', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.013583885478759944,frozenset({'/software/winvn/userguide'})
0.013583885478759944,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo', '/history/apollo/images', '/shuttle/missions'})"
0.013583885478759944,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.013539566113413256,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-72'})"
0.013539566113413256,"frozenset({'/shuttle/countdown/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.013539566113413256,"frozenset({'/history/apollo', '/history/apollo/apollo-17'})"
0.013539566113413256,"frozenset({'/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-68'})"
0.013473087065393224,"frozenset({'/shuttle/missions/51-l', '/history'})"
0.01345092738271988,"frozenset({'/shuttle/missions/sts-73', '/history/apollo/images', '/shuttle/countdown', '/shuttle/missions'})"
0.01345092738271988,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions'})"
0.013428767700046536,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions', '/shuttle/countdown/video'})"
0.013406608017373192,"frozenset({'/shuttle/missions/sts-71', '/history', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.013406608017373192,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.013384448334699848,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.013384448334699848,"frozenset({'/history/apollo', '/facilities', '/shuttle/missions'})"
0.013384448334699848,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images'})"
0.013362288652026502,"frozenset({'/history/apollo/apollo-13', '/history/apollo/apollo-1'})"
0.013362288652026502,"frozenset({'/history/apollo', '/facilities', '/shuttle/missions/sts-69'})"
0.013340128969353158,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/shuttle/missions'})"
0.013317969286679814,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/shuttle/missions/sts-71'})"
0.013273649921333126,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.013273649921333126,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.013273649921333126,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.013229330555986438,"frozenset({'/history/apollo', '/history/apollo/apollo-11', '/history/apollo/apollo-13'})"
0.013229330555986438,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions/sts-73', '/history/apollo/images', '/shuttle/missions'})"
0.013207170873313094,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-68'})"
0.013207170873313094,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.01318501119063975,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-68'})"
0.013162851507966407,"frozenset({'/shuttle/technology/images', '/shuttle/countdown/images'})"
0.013140691825293063,"frozenset({'/shuttle/resources/orbiters', '/history', '/shuttle/missions/sts-69', '/shuttle/missions'})"
0.013118532142619717,"frozenset({'/history/apollo', '/history/mercury'})"
0.013118532142619717,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/history'})"
0.013118532142619717,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/history'})"
0.013118532142619717,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-68'})"
0.013096372459946373,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/51-l', '/history/apollo/images', '/shuttle/missions'})"
0.013096372459946373,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/facilities'})"
0.013052053094599685,"frozenset({'/software/winvn', '/software/winvn/userguide'})"
0.013052053094599685,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/countdown/images'})"
0.013052053094599685,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/apollo-13'})"
0.013029893411926341,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown/lps', '/shuttle/countdown/images'})"
0.013007733729252997,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/51-l'})"
0.012985574046579653,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-63'})"
0.012941254681232965,"frozenset({'/history/apollo/apollo-11', '/history/apollo/apollo-13', '/history/apollo/images'})"
0.012941254681232965,"frozenset({'/history/gemini', '/history'})"
0.012919094998559621,"frozenset({'/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.012896935315886277,frozenset({'/history/gemini/images'})
0.012874775633212933,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/countdown/lps'})"
0.012874775633212933,frozenset({'/software/winvn/faq'})
0.012874775633212933,"frozenset({'/facilities', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.012852615950539588,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-78'})"
0.012830456267866244,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/apollo-13', '/history'})"
0.012830456267866244,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-73', '/shuttle/missions/sts-74'})"
0.0128082965851929,"frozenset({'/history/mercury/mr-3', '/history/mercury'})"
0.012741817537172868,"frozenset({'/shuttle/missions/sts-73', '/shuttle/missions', '/shuttle/missions/sts-74'})"
0.012719657854499524,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/shuttle/missions/sts-72'})"
0.012719657854499524,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.01269749817182618,"frozenset({'/shuttle/countdown/video', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images'})"
0.01269749817182618,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/countdown/images'})"
0.012675338489152836,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown/video'})"
0.012675338489152836,"frozenset({'/history/apollo/apollo-13', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.012675338489152836,"frozenset({'/history/apollo', '/shuttle/missions/sts-70', '/history'})"
0.012675338489152836,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.012675338489152836,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.012675338489152836,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.012675338489152836,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-71', '/shuttle/countdown/images'})"
0.012675338489152836,"frozenset({'/history/apollo/apollo-11', '/shuttle/resources/orbiters'})"
0.012653178806479492,"frozenset({'/shuttle/technology/images', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.012653178806479492,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-74'})"
0.012653178806479492,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.012631019123806148,"frozenset({'/history/apollo', '/history/apollo/images', '/history/apollo/apollo-17'})"
0.012631019123806148,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.012608859441132802,"frozenset({'/history/apollo/images', '/facilities', '/facts'})"
0.012608859441132802,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/shuttle/countdown'})"
0.012586699758459458,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.012586699758459458,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-71'})"
0.012586699758459458,"frozenset({'/history/apollo', '/facilities', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.012586699758459458,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.012564540075786114,"frozenset({'/facts', '/history'})"
0.012564540075786114,"frozenset({'/history/apollo', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.012520220710439426,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/countdown'})"
0.012520220710439426,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/shuttle/missions/sts-78'})"
0.012520220710439426,"frozenset({'/shuttle/missions', '/history/mercury'})"
0.012520220710439426,"frozenset({'/software/winvn', '/shuttle/missions'})"
0.012498061027766082,"frozenset({'/history/apollo/images', '/shuttle/technology/sts-newsref', '/shuttle/missions/51-l'})"
0.012498061027766082,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.012498061027766082,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown/video'})"
0.012498061027766082,"frozenset({'/history/apollo/images', '/shuttle/missions/51-l', '/history'})"
0.012475901345092738,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.012475901345092738,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.012453741662419394,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images'})"
0.012453741662419394,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images'})"
0.012453741662419394,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.012453741662419394,"frozenset({'/facts', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.01243158197974605,"frozenset({'/shuttle/countdown/images', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.01243158197974605,"frozenset({'/shuttle/countdown/video', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.01243158197974605,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.01243158197974605,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-67'})"
0.01243158197974605,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/images'})"
0.012387262614399363,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions/sts-68'})"
0.012387262614399363,frozenset({'/shuttle/missions/61-c'})
0.012365102931726017,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/facilities', '/history/apollo/images'})"
0.012342943249052673,"frozenset({'/shuttle/countdown/video', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.012342943249052673,"frozenset({'/history/apollo/apollo-13', '/history/apollo/apollo-1', '/history/apollo/images'})"
0.012342943249052673,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions', '/shuttle/technology/images'})"
0.012320783566379329,"frozenset({'/history/apollo', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.012320783566379329,"frozenset({'/history', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.012320783566379329,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/history', '/history/apollo/images'})"
0.012320783566379329,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.012320783566379329,"frozenset({'/facilities', '/shuttle/countdown', '/shuttle/missions/sts-71'})"
